Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
14827380931,"Jun 17, 2025, 12:03:47 PM",Afternoon Ride,Ride,,434,2.22,132.0,1,false,,Czarna strzała,activities/15824465102.fit.gz,,11.0,434.0,434.0,2227.6,8.167,5.133,6.0,19.0,-2.2,18.2,40.0,-0.6,,,,,132.0,114.0,,60.0,61.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,1750161664.0,3.0,21.0,18.2,11.4,0.54,1020.9,5.8,12.2,294.0,0.0,1750126208.0,1750188288.0,0.625,14104308.0,,0.0,1.0,0.68,33773.0,5.0,,,,,0.0,5.133,712.6,,,,,,,,,,,,,,,,,""
14828482258,"Jun 17, 2025, 2:37:43 PM",Afternoon Ride,Ride,,405,1.74,118.0,0,false,,Czarna strzała,activities/15825652065.fit.gz,,11.0,405.0,405.0,1739.5,5.786,4.295,21.0,3.0,6.0,26.4,5.8,1.0,,,,,118.0,91.0,,93.0,33.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,1750168832.0,2.0,21.0,18.6,11.6,0.55,1020.8,5.7,11.6,293.0,0.0,1750126208.0,1750188288.0,0.625,14104308.0,,0.0,1.0,0.57,33057.0,3.0,,,,,0.0,4.295,587.8,,,,,,,,,,,,,,,,,""
14828675936,"Jun 17, 2025, 3:15:51 PM",Afternoon Ride,Ride,,369,1.97,106.0,0,false,,Czarna strzała,activities/15825861032.fit.gz,,11.0,369.0,369.0,1973.7,10.18,5.349,24.0,19.0,13.6,28.6,8.8,0.1,,,,,106.0,94.0,,121.0,33.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,1750172416.0,2.0,20.4,17.7,12.1,0.59,1020.5,5.8,11.8,285.0,0.0,1750126208.0,1750188288.0,0.625,14104308.0,,0.0,1.0,0.61,32295.0,2.0,,,,,0.0,5.349,0.0,,,,,,,,,,,,,,,,,""
14851472105,"Jun 19, 2025, 4:02:26 PM",Evening Run,Run,"",1946,5.55,161.0,16,false,,HOKA Bondi 8 Błękit,activities/15850456085.fit.gz,,,1946.0,1946.0,5555.0,3.76,2.855,41.0,41.0,-3.8,4.8,32.4,0.1,,,84.0,79.0,161.0,147.0,,364.0,465.0,,,16.0,709092.0,,,,,,,,364.0,1947.0,,,0.0,,1.0,5850.6,1750348800.0,8.0,17.0,13.3,8.2,0.56,1016.8,8.3,14.4,311.0,0.0,1750299008.0,1750361088.0,0.75,,21088800.0,0.05,5.0,0.13,32076.0,1.0,,,,,0.0,2.855,791.5,,,,5120.0,,,196.0,191.0,3.006,,,,,,,,""
14864488323,"Jun 20, 2025, 10:04:47 PM",Nocny bieg świętojański,Run,"",2910,10.01,185.0,96,false,,HOKA Mach 6 Biel,activities/15864603304.fit.gz,,,2910.0,2910.0,10014.1,5.86,3.441,82.0,80.0,20.0,91.6,10.4,0.0,,,89.0,81.0,185.0,174.0,,432.0,821.0,,,96.0,1258048.0,,,,,,,,433.0,2911.0,0.0,,0.0,,1.0,10161.3,1750457088.0,2.0,13.6,11.2,9.9,0.78,1023.4,3.3,8.0,255.0,0.0,1750471808.0,1750533888.0,0.875,,21740104.0,0.0,1.0,0.62,29562.8,0.0,,,,,0.0,3.441,0.0,,,,7828.0,,,416.0,227.0,3.492,,,,,,,,media/882B6562-201D-412C-B48C-B86B188AC6C6.jpg|media/11E83E79-4994-4209-B985-BA316BD19F5B.jpg
14892084713,"Jun 23, 2025, 4:00:25 PM",Test krytycznej predkości pływania,Swim,"",2640,"1,650",151.0,9,false,,,activities/15894676937.fit.gz,,,2640.0,2229.0,1650.0,0.98,0.74,0.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,151.0,124.0,,,429.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.625,0.0,,,,,,25.0,,,,,,,,,,,""
14893387189,"Jun 23, 2025, 5:34:39 PM",Evening Run,Run,"",3265,8.43,175.0,25,false,,HOKA Bondi 8 Błękit,activities/15896060844.fit.gz,,,3265.0,2980.0,8432.2,4.38,2.83,96.0,111.0,-1.4,49.2,50.0,-0.1,,,108.0,78.0,175.0,149.0,,357.0,700.0,,,25.0,1063107.0,,,,,,,,350.0,3266.0,0.0,,0.0,,1.0,9053.0,1750697984.0,3.0,19.0,16.4,13.8,0.72,1001.6,4.6,7.5,297.0,0.2,1750644608.0,1750706688.0,0.875,,21088800.0,0.46,5.0,0.9,15670.0,1.0,,,,,0.0,2.583,362.8,,,,7658.0,,,304.0,183.0,3.038,,,,,,,,media/0CF640C7-FA92-453A-95C3-D09B05EC2109.jpg|media/851B2CEC-C1BC-470C-BF5F-2CB89479F8D4.jpg|media/25F5B5E5-171D-41D8-8779-804FA7D82822.jpg
14912427422,"Jun 25, 2025, 1:14:29 PM",Afternoon Walk,Walk,,6627,7.72,101.0,8,false,,,activities/15916653452.fit.gz,,,6627.0,5742.0,7724.1,2.987,1.345,78.0,76.0,139.2,161.4,18.2,0.0,,,59.0,53.0,101.0,83.0,,,527.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,1750856448.0,8.0,17.0,12.7,11.5,0.7,1006.0,7.3,15.0,288.0,0.1,1750817792.0,1750879488.0,0.875,,,0.82,5.0,0.61,20013.0,4.0,,,,,0.0,1.166,2015.0,,,,9748.0,,,,,,,,,,,,,""
14918970423,"Jun 26, 2025, 5:41:30 AM",Morning Ride,Ride,,3316,21.00,159.0,15,false,,Czarna strzała,activities/15923709305.fit.gz,,11.0,3316.0,3076.0,21002.5,12.9,6.828,102.0,173.0,0.0,77.8,15.8,-0.3,,,,,159.0,134.0,,113.0,577.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,1750914048.0,1.0,15.2,15.9,12.2,0.82,1013.5,3.3,6.8,272.0,0.0,1750903936.0,1750966016.0,0.125,14104308.0,,0.23,5.0,0.0,29563.0,1.0,,,,,0.0,6.334,1212.6,,,,,,,,,,,,,,,,,""
14922652391,"Jun 26, 2025, 1:34:01 PM",Afternoon Ride,Ride,,3878,19.24,172.0,12,false,,Czarna strzała,activities/15927735201.fit.gz,,11.0,3878.0,3254.0,19242.8,12.12,5.914,134.0,112.0,-0.6,42.2,28.2,0.1,,,,,172.0,117.0,,110.0,495.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,1750942848.0,1.0,22.6,24.0,13.1,0.55,1013.4,1.8,7.2,63.0,0.0,1750903936.0,1750965888.0,0.125,14104308.0,,0.24,5.0,0.27,30045.0,5.0,,,,,0.0,4.962,1259.2,,,,,,,,,,,,,,,,,""
14938391350,"Jun 28, 2025, 6:52:02 AM",Morning Run,Run,"",145,0.39,139.0,0,false,,HOKA Mach 6 Biel,activities/15945013096.fit.gz,,,145.0,140.0,397.9,3.58,2.842,3.0,0.0,106.2,110.0,15.4,0.5,,,83.0,78.0,139.0,128.0,,363.0,31.0,,,0.0,51425.0,,,,,,,,331.0,146.0,,,0.0,,1.0,415.5,1751090432.0,3.0,16.3,12.8,12.6,0.79,1019.9,5.6,11.7,289.0,0.0,1751077120.0,1751137280.0,0.125,,21740104.0,0.0,1.0,0.69,27535.0,2.0,,,,,0.0,2.744,369.9,,,,364.0,,,12.0,173.0,2.968,,,,,,,,""
14938609579,"Jun 28, 2025, 7:04:00 AM",Morning Run,Run,"",1413,5.01,184.0,40,false,,HOKA Mach 6 Biel,activities/15945257417.fit.gz,,,1413.0,1413.0,5016.5,5.6,3.55,19.0,20.0,102.2,108.6,17.2,0.0,,,95.0,83.0,184.0,171.0,,442.0,394.0,,,40.0,624428.0,,,,,,,,442.0,1414.0,0.0,,0.0,,1.0,5128.5,1751094016.0,2.0,17.7,14.5,12.6,0.72,1020.0,6.2,12.3,294.0,0.0,1751077120.0,1751137280.0,0.125,,21740104.0,0.0,1.0,0.57,28761.6,3.0,,,,,0.0,3.55,5016.5,,,,3844.0,,,209.0,231.0,3.63,,,,,,,,media/125AA987-E40B-4564-8FDE-70B258F3DBE4.jpg|media/C0B27C64-B26D-4954-86D0-A60CA40AB2D9.jpg
14976525257,"Jul 1, 2025, 6:24:42 PM",Evening Ride,Ride,,3646,20.00,161.0,18,false,,Czarna strzała,activities/15986892068.fit.gz,,11.0,3646.0,3353.0,20007.4,12.8,5.967,220.0,150.0,3.0,145.6,19.6,0.4,,,84.0,60.0,161.0,136.0,,136.0,640.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,,1751392768.0,1.0,19.4,20.6,12.7,0.65,1019.3,1.3,2.7,66.0,0.0,1751336064.0,1751397888.0,0.125,14104308.0,,0.0,1.0,0.01,29268.0,0.0,,,,,0.0,5.487,616.1,,,,,,,,,,,,,,,,,""
14981251837,"Jul 2, 2025, 7:56:07 AM",Morning Ride,Ride,,1257,7.08,157.0,5,false,,Czarna strzała,activities/15992122955.fit.gz,,11.0,1257.0,1043.0,7087.6,14.383,6.795,22.0,134.0,23.4,142.6,6.6,-1.6,,,101.0,63.0,157.0,131.0,,114.0,228.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,1751439616.0,1.0,22.9,25.4,14.5,0.59,1018.4,1.8,4.3,209.0,0.0,1751422592.0,1751484160.0,0.125,14104308.0,,0.0,1.0,0.0,32687.0,4.0,,,,,0.0,5.639,47.9,,,,,,,,,,,,,,,,,""
14987479130,"Jul 2, 2025, 11:10:58 AM",Towarzystwo Kamilowi na ostatnim etapie ZAKOPANE➡️GDAŃSK,Ride,"",30570,133.89,173.0,140,false,,Czarna strzała,activities/15998929543.fit.gz,,11.0,30570.0,20056.0,133890.9,12.4,6.676,664.0,813.0,2.8,180.6,19.8,-0.1,,,98.0,66.0,173.0,141.0,,107.0,3491.0,,,140.0,,,,,,,,,,,0.0,,0.0,,1.0,,1751453952.0,1.0,29.2,30.5,13.0,0.37,1018.0,2.9,6.0,206.0,0.0,1751423104.0,1751484160.0,0.125,14104308.0,,0.0,1.0,0.0,34942.3,8.0,,,,,0.0,4.38,15106.7,,,,,,,,,,,,,,,,,media/6C838FFD-E7DA-461B-87C3-B39C14C965C6.jpg|media/28082581-F19A-4239-B985-BF98B5D914B9.jpg|media/CC92AABB-DE48-43E4-97B3-BFE136F2D6C8.jpg|media/44859BE6-ABBA-4630-A243-ED0705E3C1FB.jpg|media/3321626D-7067-42AA-9553-F4A8EC25CF52.jpg|media/F93780AD-9202-480A-970E-A49EDB47E9A0.jpg|media/3732622D-D7F0-455E-99EA-6095594BD812.jpg|media/5EAA354C-5FC8-410E-BC9C-A4AF44772F84.jpg
15023895818,"Jul 6, 2025, 10:30:30 AM",Lunch Ride,Ride,,1846,15.59,157.0,17,false,,Czarna strzała,activities/16039246625.fit.gz,,11.0,1846.0,1846.0,15598.7,10.586,8.45,71.0,68.0,-4.4,8.4,12.1,0.0,,,76.0,59.0,157.0,147.0,,178.0,437.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,,1751795968.0,3.0,22.9,22.1,14.2,0.58,1007.8,3.0,7.7,242.0,0.0,1751768448.0,1751829760.0,0.375,14104308.0,,0.0,1.0,0.81,31154.0,4.0,,,,,0.0,8.45,216.0,,,,,,,,,,,,,,,,,""
15024135885,"Jul 6, 2025, 11:03:41 AM",Afternoon Run,Run,"",1242,4.01,169.0,28,false,,HOKA Mach 6 Biel,activities/16039508811.fit.gz,,,1242.0,1242.0,4014.2,4.32,3.232,11.0,9.0,-0.4,7.0,16.4,0.1,,,88.0,83.0,169.0,163.0,,396.0,331.0,,,28.0,491261.0,,,,,,,,392.0,1243.0,,,0.0,,1.0,4069.2,1751799552.0,3.0,23.3,22.7,14.6,0.58,1007.5,2.6,7.9,242.0,0.0,1751768320.0,1751829760.0,0.375,,21740104.0,0.0,1.0,0.88,30478.0,4.0,,,,,0.0,3.232,0.0,,,,3406.0,,,145.0,205.0,3.276,,,,,,,,""
15050344568,"Jul 8, 2025, 4:59:55 PM",Evening Swim,Swim,,2693,"1,550",157.0,11,false,,,activities/16068333034.fit.gz,,,2693.0,2065.0,1550.0,0.9,0.751,0.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,157.0,126.0,,,449.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.576,0.0,,,,,,25.0,,,,,,,,,,,""
15099554196,"Jul 13, 2025, 11:13:50 AM",Afternoon Workout,Workout,T2 wyszło sprawnie tylko długi dystans między belkami,156,0.43,174.0,4,false,,,activities/16122236761.fit.gz,,,156.0,156.0,434.6,4.067,2.786,2.0,3.0,31.6,35.2,7.9,-0.2,,,87.0,86.0,174.0,169.0,,7.0,42.0,,,4.0,,,,,,,,,6.0,34.0,0.0,,0.0,,1.0,,1752404352.0,3.0,21.8,19.9,15.6,0.68,1012.9,4.3,8.9,141.0,0.5,1752374272.0,1752433792.0,0.625,,,0.77,5.0,0.86,26414.8,4.0,,,,,0.0,2.786,12.2,,,,,,,0.0,3.0,,,328.0,,,,,,""
15099554203,"Jul 13, 2025, 10:27:20 AM",Lunch Swim,Swim,"Pływanie super, z prądem rzeki, było wyprzedzanie ludzi, prędkość była taka, że na zakręcie na końcu nie wyrobiłem i w bójkę wpłynąłem. Jak na to, że pierwszy raz w życiu wskakiwałem to wody to całkiem spoko",435,417,156.0,4,false,,,activities/16122236454.fit.gz,,,435.0,435.0,416.5,1.5,0.957,0.0,3.0,32.8,36.4,24.0,-0.7,,,43.0,31.0,156.0,149.0,,,109.0,,19.0,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,1752401024.0,3.0,21.5,20.0,15.6,0.69,1013.0,4.4,9.2,143.0,0.4,1752374272.0,1752433792.0,0.625,,,0.77,5.0,0.7,25755.2,4.0,,,,,0.0,0.957,416.5,,,,,,,,,,,,,,,,,media/A3A18343-FB92-4B5A-98EA-0A0AF65413C4.mp4|media/17911F8D-5E0D-4098-BD3F-B7D92A9950A2.mp4
15099554204,"Jul 13, 2025, 10:34:36 AM",Lunch Workout,Workout,T1 nieco za wolno przez zakładanie skarpet i bliskość wywrotki przy tym,244,0.49,162.0,3,false,,,activities/16122236762.fit.gz,,,244.0,212.0,490.0,6.151,2.311,18.0,10.0,34.4,46.0,35.2,1.6,,,91.0,81.0,162.0,159.0,,,66.0,,20.0,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,1752401024.0,3.0,21.5,20.0,15.6,0.69,1013.0,4.4,9.2,143.0,0.4,1752374272.0,1752433792.0,0.625,,,0.77,5.0,0.7,25755.2,4.0,,,,,0.0,2.008,0.0,,,,,,,,,,,264.0,,,,,,""
15099554239,"Jul 13, 2025, 10:38:40 AM",Lunch Ride,Ride,"Rower pierwsza połowa pod wiatr i pod górkę, lecz za drugą połowę powinienem dostać mandat za przekraczanie prędkości w terenie zabudowanym.",2107,17.89,174.0,58,false,,Czarna strzała,activities/16122236764.fit.gz,,11.0,2107.0,2107.0,17889.6,15.68,8.491,147.0,157.0,33.2,82.8,10.1,-0.1,,,104.0,64.0,174.0,167.0,,212.0,574.0,,,58.0,,,,,,,,,,,0.0,,0.0,,1.0,,1752401024.0,3.0,21.5,20.0,15.6,0.69,1013.0,4.4,9.2,143.0,0.4,1752374272.0,1752433792.0,0.625,14104308.0,,0.77,5.0,0.7,25755.2,4.0,,,,,0.0,8.491,830.5,,,,,,,,,,,,,,,,,media/ADC66FE7-E8FF-45B7-B681-02EC12057204.mp4|media/1E0BA694-115C-4C17-B19F-446EBF802782.jpg|media/C1125E56-27CA-46EA-9AC0-933C11A6689B.mp4
15099554248,"Jul 13, 2025, 11:16:26 AM",Afternoon Run,Run,"Bieganie lekko wolniej niż chciałem, bo chciałem trzymać 5:00 ale temperatura i skurcze nie pomagały. Ale overal polecam zawody, super klimat, super trasa i super ludzie. Pozdrawiam",1745,5.29,181.0,50,false,,HOKA Mach 6 Biel,activities/16122236763.fit.gz,,,1745.0,1732.0,5296.3,8.12,3.058,28.0,30.0,28.0,37.8,13.3,0.0,,,89.0,82.0,181.0,169.0,,370.0,448.0,,,50.0,644269.0,,,,,,,,367.0,1746.0,0.0,,0.0,,1.0,5381.5,1752404352.0,3.0,21.8,19.9,15.6,0.68,1012.9,4.3,8.9,141.0,0.5,1752374272.0,1752433792.0,0.625,,21740104.0,0.77,5.0,0.86,26414.8,4.0,,,,,0.0,3.035,2080.5,,,,4730.0,,,178.0,192.0,3.107,,,,,,,,media/5C5817A9-B354-47DD-B993-908CB474DA03.mp4|media/574ADAF9-7AAF-4A2F-A281-3C478A88FF4A.mp4|media/EB0415E7-7A90-44C9-973D-D24B32602061.mp4|media/8714C916-5BFA-4782-A9FF-7352204E2C41.jpg|media/028FE514-196C-4F34-AE87-C0D75F6FB46F.jpg
15114420510,"Jul 14, 2025, 5:35:42 PM",Evening Run,Run,"",1337,3.40,156.0,8,false,,HOKA Bondi 8 Błękit,activities/16138542608.fit.gz,,,1337.0,1268.0,3408.8,3.84,2.688,4.0,4.0,29.6,33.4,5.4,0.0,,,82.0,77.0,156.0,143.0,,323.0,277.0,,,8.0,409987.0,,,,,,,,314.0,1339.0,,,0.0,,1.0,3420.9,1752512384.0,3.0,20.7,21.4,16.5,0.77,1012.1,1.3,3.2,77.0,0.2,1752460160.0,1752520576.0,0.625,,21088800.0,0.65,5.0,0.82,18851.0,1.0,,,,,0.0,2.55,188.0,,,,3218.0,,,100.0,164.0,2.698,,,,,,,,""
15114420694,"Jul 14, 2025, 6:02:27 PM",Evening Football (Soccer),Football (Soccer),,5375,6.12,173.0,31,false,,,activities/16138542788.fit.gz,,,5375.0,4786.0,6127.4,6.92,1.28,0.0,0.0,31.1,31.4,1.4,0.0,,,125.0,56.0,173.0,133.0,,,726.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,,1752515968.0,3.0,19.8,20.9,16.1,0.79,1012.4,0.8,2.0,74.0,0.0,1752460160.0,1752520576.0,0.625,,,0.66,5.0,0.8,20211.0,0.0,,,,,0.0,1.14,0.0,,,,7406.0,,,,,,,7406.0,,,,,,""
15118388689,"Jul 15, 2025, 5:48:00 AM",Morning Ride,Ride,,3497,21.05,152.0,15,false,,Czarna strzała,activities/16142905829.fit.gz,,11.0,3497.0,3186.0,21054.2,12.8,6.608,101.0,174.0,0.2,75.2,11.0,-0.3,,,85.0,59.0,152.0,134.0,,112.0,587.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,1752555648.0,3.0,16.9,16.9,15.6,0.92,1012.6,2.3,4.1,299.0,0.0,1752546560.0,1752606848.0,0.625,14104308.0,,0.48,5.0,0.72,12771.0,1.0,,,,,0.0,6.021,1174.3,,,,,,,,,,,,,,,,,""
15123144384,"Jul 15, 2025, 2:29:25 PM",Afternoon Ride,Ride,,4409,19.53,160.0,13,false,,Czarna strzała,activities/16148097957.fit.gz,,11.0,4409.0,3550.0,19538.2,9.73,5.504,143.0,121.0,2.4,42.8,14.8,0.1,,,108.0,60.0,160.0,123.0,,111.0,547.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,1752588032.0,3.0,21.1,21.5,16.0,0.73,1011.4,2.3,5.3,15.0,0.1,1752546688.0,1752606720.0,0.625,14104308.0,,0.5,5.0,0.65,18243.0,3.0,,,,,0.0,4.431,787.7,,,,,,,,,,,,,,,,,""
15151322051,"Jul 18, 2025, 4:37:36 AM",Morning Ride,Ride,"",3177,20.17,155.0,13,false,,Czarna strzała,activities/16178884923.fit.gz,,11.0,3177.0,2834.0,20171.7,11.4,7.118,99.0,114.0,3.8,78.8,15.3,0.0,,,81.0,62.0,155.0,133.0,,128.0,522.0,,,13.0,,,,,,,,,,,0.0,,0.0,,1.0,,1752811264.0,2.0,16.3,17.6,15.3,0.94,1012.9,0.9,2.2,231.0,0.0,1752806016.0,1752865792.0,0.75,14104308.0,,0.37,5.0,0.57,12718.0,0.0,,,,,0.0,6.349,3325.2,,,,,,,,,,,,,,,,,media/5945ECC7-67D1-4E29-B95C-363D1E1DD4DD.jpg|media/E1F8B355-7080-42A1-A8E3-71978C74E8D5.mp4|media/7176C6BF-6819-4C25-B61B-32BEAB06FA4B.jpg
15161953091,"Jul 19, 2025, 6:47:57 AM",Morning Run,Run,"",356,0.98,146.0,1,false,,HOKA Mach 6 Biel,activities/16190638547.fit.gz,,,356.0,356.0,987.2,3.56,2.773,1.0,0.0,5.8,7.8,3.9,0.1,,,82.0,80.0,146.0,129.0,,336.0,76.0,,,1.0,119362.0,,,,,,,,326.0,357.0,,,0.0,,1.0,994.7,1752904832.0,3.0,18.4,17.0,16.7,0.9,1011.2,3.5,6.1,348.0,0.0,1752892544.0,1752952064.0,0.875,,21740104.0,0.43,5.0,0.88,20739.0,1.0,,,,,0.0,2.773,0.0,,,,942.0,0.0,,28.0,171.0,2.794,,,,,,,,""
15161953172,"Jul 19, 2025, 7:00:41 AM",Morning Run,Run,"Za ciepło, za duszno i za wolno",1408,5.00,187.0,49,false,,HOKA Mach 6 Biel,activities/16190638560.fit.gz,,,1408.0,1408.0,5003.9,5.04,3.554,4.0,3.0,9.0,14.6,19.7,0.1,,,90.0,83.0,187.0,175.0,,431.0,400.0,,,49.0,606960.0,,,,,,,,429.0,1409.0,0.0,,0.0,,1.0,5042.6,1752908416.0,3.0,18.8,17.8,17.4,0.92,1011.1,3.5,5.3,351.0,0.0,1752892544.0,1752952064.0,0.875,,21740104.0,0.43,5.0,0.78,21587.0,2.0,,,,,0.0,3.554,346.0,,,,3820.0,0.0,,197.0,225.0,3.581,,,,,,,,media/CC961DB9-0D12-407A-B2FE-39E00F787475.jpg|media/978487DA-8933-4960-B905-4FB339220D27.jpg|media/395D90B7-DFFE-4068-A202-8FEFA39421D0.jpg|media/01A3F0F3-FDCF-4E01-8FA5-0D9B339CE7EE.jpg
15209793173,"Jul 23, 2025, 1:07:32 PM",Hangover Run,Run,"",1467,4.19,171.0,26,false,,HOKA Bondi 8 Błękit,activities/16242713982.fit.gz,,,1467.0,1467.0,4190.6,4.2,2.857,49.0,42.0,141.2,161.8,13.2,0.1,,,82.0,77.0,171.0,158.0,,369.0,362.0,,,26.0,540038.0,,,,,,,,371.0,1468.0,,,0.0,,1.0,4330.4,1753275648.0,2.0,21.2,19.9,15.3,0.69,1008.5,4.2,8.7,244.0,0.2,1753238272.0,1753296512.0,0.875,,21088800.0,0.47,5.0,0.61,23520.6,4.0,,,,,,2.857,4190.6,,,,3788.0,0.0,,153.0,194.0,2.952,,,,,,,,""
15221450042,"Jul 24, 2025, 12:42:43 PM",Afternoon Football (Soccer),Football (Soccer),,5719,3.36,138.0,10,false,,,activities/16255150916.fit.gz,,,5719.0,4779.0,3361.5,4.3,0.703,0.0,0.0,148.2,148.2,0.0,0.0,,,97.0,9.0,138.0,100.0,,,491.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,1753358336.0,3.0,20.4,19.6,16.9,0.8,1009.0,3.7,8.1,259.0,0.7,1753324800.0,1753382784.0,0.875,,,0.89,5.0,0.68,14562.3,4.0,,,,,,0.588,0.0,,,,3830.0,0.0,,,,,,3830.0,,,,,,""
15222010202,"Jul 24, 2025, 3:15:46 PM",Afternoon Swim,Swim,,247,144,107.0,0,false,,,activities/16255749950.fit.gz,,,247.0,247.0,144.1,0.9,0.583,0.0,0.0,135.2,135.3,1.1,0.0,,,36.0,29.0,107.0,98.0,,,26.0,,23.0,0.0,,,,,,,,,,,,,0.0,,1.0,,1753369216.0,2.0,21.2,21.2,16.2,0.73,1009.5,3.5,7.6,291.0,0.1,1753324800.0,1753382784.0,0.875,,,0.89,5.0,0.44,21211.2,2.0,,,,,,0.583,0.0,,,,,0.0,,,,,,,,,,,,""
15231888497,"Jul 25, 2025, 10:36:50 AM",Lunch Football (Soccer),Football (Soccer),,5072,2.93,186.0,10,false,,,activities/16266341755.fit.gz,,,5072.0,4159.0,2933.0,4.26,0.705,0.0,0.0,148.2,148.2,0.0,0.0,,,115.0,7.0,186.0,106.0,,,488.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,1753437568.0,2.0,22.8,23.7,15.4,0.63,1012.4,2.3,5.0,293.0,0.1,1753411200.0,1753469056.0,0.0,,,0.36,5.0,0.41,17673.9,5.0,,,,,,0.578,0.0,,,,3696.0,0.0,,,,,,3696.0,,,,,,""
15251719752,"Jul 27, 2025, 8:51:35 AM",Morning Ride,Ride,,8593,50.12,169.0,79,false,,Czarna strzała,activities/16287666607.fit.gz,,11.0,8593.0,7530.0,50120.0,13.54,6.656,259.0,330.0,-4.4,75.0,14.6,-0.1,,,96.0,66.0,169.0,148.0,,118.0,1484.0,,,79.0,,,,,,,,,,,,,0.0,,1.0,,1753603200.0,3.0,20.0,21.2,14.8,0.72,1011.0,0.5,2.8,252.0,0.0,1753584512.0,1753642496.0,0.125,14104308.0,,0.51,5.0,0.72,30907.0,3.0,,,,,,5.833,3509.8,,,,,0.0,,,,,,,,,,,,""
15267041817,"Jul 28, 2025, 6:24:28 PM",Evening Swim,Swim,,2908,"1,500",160.0,15,false,,,activities/16303972226.fit.gz,,,2908.0,1731.0,1500.0,1.2,0.867,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.0,160.0,133.0,,,514.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.516,0.0,,,,,0.0,25.0,,,,,,,,,,,""
15278889268,"Jul 29, 2025, 6:46:32 PM",Evening Run,Run,"",2351,6.40,176.0,27,false,"",HOKA Bondi 8 Błękit,activities/16316578920.fit.gz,,,2351.0,2312.0,6407.0,4.66,2.771,27.0,21.0,138.2,157.4,11.1,0.1,,,86.0,76.0,176.0,150.0,,342.0,517.0,,,27.0,790305.0,,,,,,,,373.0,2352.0,0.0,,0.0,,1.0,6465.2,1753811968.0,1.0,18.0,16.5,12.0,0.68,1010.3,3.3,7.4,273.0,0.0,1753757568.0,1753815040.0,0.125,,21088800.0,0.85,5.0,0.01,32137.0,0.0,,,,,,2.725,348.5,,,,5886.0,0.0,,248.0,195.0,2.796,,,,,,,,""
